Ort_x, Ort_y, Geschw_x, Geschw_y, Zeit
320447.188,189707.646,1889.960,318.140,164.800
320636.180,189739.410,1889.895,317.148,164.900
320825.167,189771.075,1889.830,316.156,165.000
321014.147,189802.641,1889.765,315.164,165.100
321203.120,189834.108,1889.700,314.172,165.200
321392.087,189865.476,1889.636,313.180,165.300
321581.047,189896.744,1889.571,312.189,165.400
321770.001,189927.913,1889.506,311.197,165.500
321958.948,189958.983,1889.441,310.205,165.600
322147.889,189989.954,1889.376,309.213,165.700
322336.823,190020.826,1889.311,308.222,165.800
322525.751,190051.599,1889.246,307.230,165.900
322714.673,190082.272,1889.181,306.239,166.000
322903.587,190112.846,1889.116,305.247,166.100
323092.496,190143.322,1889.052,304.256,166.200
323281.398,190173.698,1888.987,303.264,166.300
323470.293,190203.974,1888.922,302.273,166.400
323659.182,190234.152,1888.857,301.281,166.500
323848.065,190264.231,1888.792,300.290,166.600
324036.941,190294.210,1888.727,299.299,166.700
324225.810,190324.091,1888.662,298.308,166.800
324414.673,190353.872,1888.598,297.316,166.900
324603.530,190383.554,1888.533,296.325,167.000
324792.380,190413.137,1888.468,295.334,167.100
324981.223,190442.621,1888.403,294.343,167.200
325170.060,190472.005,1888.338,293.352,167.300
325358.891,190501.291,1888.273,292.361,167.400
325547.715,190530.477,1888.209,291.370,167.500
325736.532,190559.565,1888.144,290.379,167.600
325925.344,190588.553,1888.079,289.388,167.700
326114.148,190617.442,1888.014,288.397,167.800
326302.946,190646.232,1887.949,287.406,167.900
326491.738,190674.923,1887.884,286.415,168.000
326680.523,190703.515,1887.820,285.424,168.100
326869.302,190732.008,1887.755,284.433,168.200
327058.074,190760.402,1887.690,283.442,168.300
327246.840,190788.697,1887.625,282.452,168.400
327435.599,190816.892,1887.560,281.461,168.500
327624.352,190844.989,1887.495,280.470,168.600
327813.098,190872.987,1887.431,279.480,168.700
328001.838,190900.885,1887.366,278.489,168.800
328190.571,190928.684,1887.301,277.499,168.900
328379.298,190956.385,1887.236,276.508,169.000
328568.019,190983.986,1887.171,275.518,169.100
328756.733,191011.488,1887.107,274.527,169.200
328945.440,191038.891,1887.042,273.537,169.300
329134.141,191066.196,1886.977,272.546,169.400
329322.835,191093.401,1886.912,271.556,169.500
329511.523,191120.507,1886.847,270.566,169.600
329700.205,191147.514,1886.783,269.575,169.700
329888.880,191174.422,1886.718,268.585,169.800
330077.548,191201.231,1886.653,267.595,169.900
330266.211,191227.941,1886.588,266.605,170.000
330454.866,191254.552,1886.523,265.614,170.100
330643.515,191281.064,1886.459,264.624,170.200
330832.158,191307.477,1886.394,263.634,170.300
331020.794,191333.790,1886.329,262.644,170.400
331209.424,191360.005,1886.264,261.654,170.500
331398.047,191386.121,1886.200,260.664,170.600
331586.664,191412.138,1886.135,259.674,170.700
331775.274,191438.056,1886.070,258.684,170.800
331963.878,191463.875,1886.005,257.694,170.900
332152.475,191489.595,1885.940,256.705,171.000
332341.066,191515.216,1885.876,255.715,171.100
332529.650,191540.738,1885.811,254.725,171.200
332718.228,191566.161,1885.746,253.735,171.300
332906.799,191591.485,1885.681,252.746,171.400
333095.364,191616.710,1885.617,251.756,171.500
333283.923,191641.836,1885.552,250.766,171.600
333472.475,191666.863,1885.487,249.777,171.700
333661.020,191691.792,1885.422,248.787,171.800
333849.559,191716.621,1885.358,247.798,171.900
334038.092,191741.351,1885.293,246.808,172.000
334226.618,191765.982,1885.228,245.819,172.100
334415.137,191790.515,1885.163,244.829,172.200
334603.650,191814.948,1885.099,243.840,172.300
334792.157,191839.283,1885.034,242.850,172.400
334980.657,191863.518,1884.969,241.861,172.500
335169.151,191887.655,1884.905,240.872,172.600
335357.638,191911.693,1884.840,239.882,172.700
335546.119,191935.631,1884.775,238.893,172.800
335734.593,191959.471,1884.710,237.904,172.900
335923.061,191983.212,1884.646,236.915,173.000
336111.522,192006.854,1884.581,235.926,173.100
336299.977,192030.397,1884.516,234.937,173.200
336488.425,192053.842,1884.452,233.947,173.300
336676.867,192077.187,1884.387,232.958,173.400
336865.303,192100.433,1884.322,231.969,173.500
337053.732,192123.581,1884.257,230.980,173.600
337242.154,192146.629,1884.193,229.992,173.700
337430.570,192169.579,1884.128,229.003,173.800
337618.980,192192.430,1884.063,228.014,173.900
337807.383,192215.182,1883.999,227.025,174.000
337995.780,192237.835,1883.934,226.036,174.100
338184.170,192260.389,1883.869,225.047,174.200
338372.553,192282.844,1883.805,224.059,174.300
338560.931,192305.201,1883.740,223.070,174.400
338749.301,192327.458,1883.675,222.081,174.500
338937.666,192349.617,1883.610,221.093,174.600
339126.023,192371.677,1883.546,220.104,174.700
339314.375,192393.638,1883.481,219.116,174.800
339502.720,192415.500,1883.416,218.127,174.900
339691.058,192437.263,1883.352,217.139,175.000
339879.390,192458.928,1883.287,216.150,175.100
340067.716,192480.493,1883.222,215.162,175.200
340256.035,192501.960,1883.158,214.173,175.300
340444.347,192523.328,1883.093,213.185,175.400
340632.653,192544.597,1883.028,212.197,175.500
340820.953,192565.767,1882.964,211.208,175.600
341009.246,192586.839,1882.899,210.220,175.700
341197.533,192607.811,1882.834,209.232,175.800
341385.813,192628.685,1882.770,208.244,175.900
341574.087,192649.460,1882.705,207.255,176.000
341762.354,192670.136,1882.640,206.267,176.100
341950.615,192690.713,1882.576,205.279,176.200
342138.869,192711.192,1882.511,204.291,176.300
342327.117,192731.572,1882.447,203.303,176.400
342515.358,192751.853,1882.382,202.315,176.500
342703.593,192772.035,1882.317,201.327,176.600
342891.822,192792.118,1882.253,200.339,176.700
343080.044,192812.103,1882.188,199.351,176.800
343268.259,192831.988,1882.123,198.364,176.900
343456.468,192851.775,1882.059,197.376,177.000
343644.671,192871.464,1881.994,196.388,177.100
343832.867,192891.053,1881.929,195.400,177.200
344021.057,192910.544,1881.865,194.413,177.300
344209.240,192929.935,1881.800,193.425,177.400
344397.417,192949.229,1881.736,192.437,177.500
344585.587,192968.423,1881.671,191.450,177.600
344773.751,192987.519,1881.606,190.462,177.700
344961.909,193006.515,1881.542,189.475,177.800
345150.060,193025.413,1881.477,188.487,177.900
345338.204,193044.213,1881.413,187.500,178.000
345526.342,193062.913,1881.348,186.512,178.100
345714.474,193081.515,1881.283,185.525,178.200
345902.599,193100.018,1881.219,184.537,178.300
346090.717,193118.423,1881.154,183.550,178.400
346278.830,193136.728,1881.090,182.563,178.500
346466.935,193154.935,1881.025,181.575,178.600
346655.035,193173.043,1880.960,180.588,178.700
346843.127,193191.053,1880.896,179.601,178.800
347031.214,193208.964,1880.831,178.614,178.900
347219.294,193226.776,1880.767,177.627,179.000
347407.367,193244.489,1880.702,176.640,179.100
347595.434,193262.104,1880.637,175.653,179.200
347783.495,193279.619,1880.573,174.666,179.300
347971.549,193297.037,1880.508,173.679,179.400
348159.596,193314.355,1880.444,172.692,179.500
348347.637,193331.575,1880.379,171.705,179.600
348535.672,193348.696,1880.315,170.718,179.700
348723.700,193365.719,1880.250,169.731,179.800
348911.722,193382.642,1880.185,168.744,179.900
349099.737,193399.467,1880.121,167.757,180.000
349287.746,193416.194,1880.056,166.770,180.100
349475.749,193432.821,1879.992,165.784,180.200
349663.745,193449.350,1879.927,164.797,180.300
349851.734,193465.781,1879.863,163.810,180.400
350039.717,193482.113,1879.798,162.824,180.500
350227.694,193498.346,1879.734,161.837,180.600
350415.664,193514.480,1879.669,160.851,180.700
350603.628,193530.516,1879.604,159.864,180.800
350791.585,193546.453,1879.540,158.878,180.900
350979.535,193562.291,1879.475,157.891,181.000
351167.480,193578.031,1879.411,156.905,181.100
351355.418,193593.672,1879.346,155.918,181.200
351543.349,193609.215,1879.282,154.932,181.300
351731.274,193624.659,1879.217,153.946,181.400
351919.192,193640.004,1879.153,152.959,181.500
352107.105,193655.251,1879.088,151.973,181.600
352295.010,193670.399,1879.024,150.987,181.700
352482.909,193685.448,1878.959,150.001,181.800
352670.802,193700.399,1878.895,149.015,181.900
352858.688,193715.251,1878.830,148.028,182.000
353046.568,193730.004,1878.766,147.042,182.100
353234.441,193744.659,1878.701,146.056,182.200
353422.308,193759.216,1878.637,145.070,182.300
353610.169,193773.673,1878.572,144.084,182.400
353798.023,193788.033,1878.508,143.098,182.500
353985.870,193802.293,1878.443,142.112,182.600
354173.711,193816.455,1878.378,141.127,182.700
354361.546,193830.518,1878.314,140.141,182.800
354549.374,193844.483,1878.249,139.155,182.900
354737.196,193858.349,1878.185,138.169,183.000
354925.011,193872.117,1878.120,137.183,183.100
355112.820,193885.786,1878.056,136.198,183.200
355300.622,193899.357,1877.992,135.212,183.300
355488.418,193912.828,1877.927,134.226,183.400
355676.208,193926.202,1877.863,133.241,183.500
355863.991,193939.477,1877.798,132.255,183.600
356051.767,193952.653,1877.734,131.270,183.700
356239.537,193965.731,1877.669,130.284,183.800
356427.301,193978.710,1877.605,129.299,183.900
356615.058,193991.590,1877.540,128.313,184.000
356802.809,194004.372,1877.476,127.328,184.100
356990.553,194017.056,1877.411,126.342,184.200
357178.291,194029.641,1877.347,125.357,184.300
357366.023,194042.127,1877.282,124.372,184.400
357553.748,194054.515,1877.218,123.387,184.500
357741.466,194066.805,1877.153,122.401,184.600
357929.178,194078.995,1877.089,121.416,184.700
358116.884,194091.088,1877.024,120.431,184.800
358304.583,194103.082,1876.960,119.446,184.900
358492.276,194114.977,1876.896,118.461,185.000
358679.962,194126.774,1876.831,117.476,185.100
358867.642,194138.472,1876.767,116.491,185.200
359055.316,194150.072,1876.702,115.506,185.300
359242.983,194161.573,1876.638,114.521,185.400
359430.643,194172.976,1876.573,113.536,185.500
359618.297,194184.280,1876.509,112.551,185.600
359805.945,194195.486,1876.444,111.566,185.700
359993.586,194206.594,1876.380,110.581,185.800
360181.221,194217.602,1876.316,109.596,185.900
360368.849,194228.513,1876.251,108.612,186.000
360556.471,194239.325,1876.187,107.627,186.100
360744.087,194250.038,1876.122,106.642,186.200
360931.696,194260.653,1876.058,105.657,186.300
361119.298,194271.170,1875.993,104.673,186.400
361306.894,194281.588,1875.929,103.688,186.500
361494.484,194291.907,1875.865,102.704,186.600
361682.067,194302.129,1875.800,101.719,186.700
361869.644,194312.251,1875.736,100.735,186.800
362057.214,194322.275,1875.671,99.750,186.900
362244.778,194332.201,1875.607,98.766,187.000
362432.336,194342.029,1875.543,97.781,187.100
362619.887,194351.758,1875.478,96.797,187.200
362807.431,194361.388,1875.414,95.813,187.300
362994.970,194370.920,1875.349,94.828,187.400
363182.501,194380.354,1875.285,93.844,187.500
363370.027,194389.689,1875.221,92.860,187.600
363557.545,194398.926,1875.156,91.876,187.700
363745.058,194408.064,1875.092,90.892,187.800
363932.564,194417.104,1875.027,89.907,187.900
364120.063,194426.046,1874.963,88.923,188.000
364307.556,194434.889,1874.899,87.939,188.100
364495.043,194443.633,1874.834,86.955,188.200
364682.523,194452.280,1874.770,85.971,188.300
364869.997,194460.828,1874.705,84.987,188.400
365057.464,194469.277,1874.641,84.003,188.500
365244.925,194477.628,1874.577,83.020,188.600
365432.380,194485.881,1874.512,82.036,188.700
365619.828,194494.036,1874.448,81.052,188.800
365807.269,194502.092,1874.384,80.068,188.900
365994.704,194510.049,1874.319,79.084,189.000
366182.133,194517.908,1874.255,78.101,189.100
366369.555,194525.669,1874.190,77.117,189.200
366556.971,194533.332,1874.126,76.133,189.300
366744.381,194540.896,1874.062,75.150,189.400
366931.784,194548.362,1873.997,74.166,189.500
367119.180,194555.729,1873.933,73.183,189.600
367306.570,194562.998,1873.869,72.199,189.700
367493.954,194570.169,1873.804,71.216,189.800
367681.331,194577.241,1873.740,70.232,189.900
367868.702,194584.215,1873.676,69.249,190.000
368056.066,194591.091,1873.611,68.265,190.100
368243.424,194597.869,1873.547,67.282,190.200
368430.776,194604.548,1873.483,66.299,190.300
368618.121,194611.128,1873.418,65.315,190.400
368805.459,194617.611,1873.354,64.332,190.500
368992.791,194623.995,1873.290,63.349,190.600
369180.117,194630.280,1873.225,62.366,190.700
369367.436,194636.468,1873.161,61.383,190.800
369554.749,194642.557,1873.097,60.400,190.900
369742.056,194648.548,1873.032,59.416,191.000
369929.356,194654.440,1872.968,58.433,191.100
370116.649,194660.234,1872.904,57.450,191.200
370303.937,194665.930,1872.839,56.467,191.300
370491.217,194671.528,1872.775,55.485,191.400
370678.492,194677.027,1872.711,54.502,191.500
370865.760,194682.428,1872.647,53.519,191.600
371053.021,194687.731,1872.582,52.536,191.700
371240.276,194692.935,1872.518,51.553,191.800
371427.525,194698.042,1872.454,50.570,191.900
371614.767,194703.050,1872.389,49.588,192.000
371802.002,194707.959,1872.325,48.605,192.100
371989.232,194712.771,1872.261,47.622,192.200
372176.455,194717.484,1872.196,46.640,192.300
372363.671,194722.098,1872.132,45.657,192.400
372550.881,194726.615,1872.068,44.674,192.500
372738.085,194731.033,1872.004,43.692,192.600
372925.282,194735.353,1871.939,42.709,192.700
373112.472,194739.575,1871.875,41.727,192.800
373299.657,194743.699,1871.811,40.744,192.900
373486.835,194747.724,1871.746,39.762,193.000
373674.006,194751.651,1871.682,38.780,193.100
373861.171,194755.480,1871.618,37.797,193.200
374048.330,194759.211,1871.554,36.815,193.300
374235.482,194762.843,1871.489,35.833,193.400
374422.627,194766.377,1871.425,34.851,193.500
374609.767,194769.813,1871.361,33.868,193.600
374796.900,194773.151,1871.297,32.886,193.700
374984.026,194776.390,1871.232,31.904,193.800
375171.146,194779.532,1871.168,30.922,193.900
375358.260,194782.575,1871.104,29.940,194.000
375545.367,194785.520,1871.040,28.958,194.100
375732.468,194788.366,1870.975,27.976,194.200
375919.562,194791.115,1870.911,26.994,194.300
376106.650,194793.765,1870.847,26.012,194.400
376293.731,194796.317,1870.783,25.030,194.500
376480.806,194798.771,1870.718,24.048,194.600
376667.875,194801.127,1870.654,23.066,194.700
376854.937,194803.385,1870.590,22.085,194.800
377041.993,194805.544,1870.526,21.103,194.900
377229.042,194807.605,1870.461,20.121,195.000
377416.085,194809.568,1870.397,19.139,195.100
377603.122,194811.433,1870.333,18.158,195.200
377790.152,194813.200,1870.269,17.176,195.300
377977.175,194814.868,1870.204,16.195,195.400
378164.193,194816.439,1870.140,15.213,195.500
378351.203,194817.911,1870.076,14.232,195.600
378538.208,194819.285,1870.012,13.250,195.700
378725.206,194820.561,1869.948,12.269,195.800
378912.197,194821.739,1869.883,11.287,195.900
379099.183,194822.818,1869.819,10.306,196.000
379286.161,194823.800,1869.755,9.324,196.100
379473.134,194824.683,1869.691,8.343,196.200
379660.099,194825.468,1869.627,7.362,196.300
379847.059,194826.156,1869.562,6.381,196.400
380034.012,194826.745,1869.498,5.399,196.500
380220.959,194827.235,1869.434,4.418,196.600
380407.899,194827.628,1869.370,3.437,196.700
380594.832,194827.923,1869.306,2.456,196.800
380781.760,194828.119,1869.241,1.475,196.900
380968.681,194828.218,1869.177,0.494,197.000
381155.595,194828.218,1869.113,-0.487,197.100
381342.503,194828.120,1869.049,-1.468,197.200
381529.405,194827.924,1868.985,-2.449,197.300
381716.300,194827.631,1868.921,-3.430,197.400
381903.189,194827.238,1868.856,-4.411,197.500
382090.072,194826.748,1868.792,-5.392,197.600
382276.948,194826.160,1868.728,-6.373,197.700
382463.817,194825.474,1868.664,-7.353,197.800
382650.680,194824.689,1868.600,-8.334,197.900
382837.537,194823.807,1868.535,-9.315,198.000
383024.387,194822.826,1868.471,-10.296,198.100
383211.231,194821.748,1868.407,-11.276,198.200
383398.069,194820.571,1868.343,-12.257,198.300
383584.900,194819.296,1868.279,-13.237,198.400
383771.725,194817.924,1868.215,-14.218,198.500
383958.543,194816.453,1868.151,-15.198,198.600
384145.355,194814.884,1868.086,-16.179,198.700
384332.160,194813.217,1868.022,-17.159,198.800
384518.959,194811.452,1867.958,-18.140,198.900
384705.752,194809.589,1867.894,-19.120,199.000
384892.538,194807.628,1867.830,-20.101,199.100
385079.318,194805.569,1867.766,-21.081,199.200
385266.091,194803.412,1867.702,-22.061,199.300
385452.858,194801.157,1867.637,-23.041,199.400
385639.619,194798.804,1867.573,-24.022,199.500
385826.373,194796.353,1867.509,-25.002,199.600
386013.120,194793.803,1867.445,-25.982,199.700
386199.862,194791.156,1867.381,-26.962,199.800
386386.597,194788.411,1867.317,-27.942,199.900
386573.325,194785.568,1867.253,-28.922,200.000
386760.047,194782.627,1867.189,-29.902,200.100
