Erde_x, Erde_y, Erde_v_x, Erde_v_y, Sonne_x, Sonne_y, Sonne_v_x, Sonne_v_y, Zeit
-7919564513.013,149570998427.092,-29743.128,-1060.489,465620.020,277582.073,0.089,0.094,7989000.000
-7949307640.955,149569937937.992,-29742.815,-1066.396,465709.357,277676.238,0.089,0.094,7990000.000
-7979050456.092,149568871541.547,-29742.501,-1072.304,465798.693,277770.420,0.089,0.094,7991000.000
-8008792957.254,149567799237.862,-29742.186,-1078.211,465888.028,277864.621,0.089,0.094,7992000.000
-8038535143.269,149566721027.038,-29741.870,-1084.118,465977.362,277958.839,0.089,0.094,7993000.000
-8068277012.965,149565636909.179,-29741.552,-1090.025,466066.696,278053.075,0.089,0.094,7994000.000
-8098018565.171,149564546884.390,-29741.234,-1095.932,466156.028,278147.329,0.089,0.094,7995000.000
-8127759798.717,149563450952.773,-29740.914,-1101.838,466245.359,278241.600,0.089,0.094,7996000.000
-8157500712.429,149562349114.434,-29740.593,-1107.745,466334.690,278335.889,0.089,0.094,7997000.000
-8187241305.139,149561241369.476,-29740.271,-1113.651,466424.019,278430.196,0.089,0.094,7998000.000
-8216981575.673,149560127718.004,-29739.947,-1119.558,466513.348,278524.521,0.089,0.094,7999000.000
-8246721522.861,149559008160.123,-29739.623,-1125.464,466602.675,278618.863,0.089,0.094,8000000.000
-8276461145.532,149557882695.939,-29739.297,-1131.370,466692.002,278713.223,0.089,0.094,8001000.000
-8306200442.515,149556751325.555,-29738.970,-1137.276,466781.327,278807.601,0.089,0.094,8002000.000
-8335939412.638,149555614049.079,-29738.642,-1143.182,466870.652,278901.997,0.089,0.094,8003000.000
-8365678054.731,149554470866.616,-29738.313,-1149.088,466959.976,278996.410,0.089,0.094,8004000.000
-8395416367.622,149553321778.271,-29737.983,-1154.994,467049.298,279090.841,0.089,0.094,8005000.000
-8425154350.141,149552166784.152,-29737.651,-1160.900,467138.620,279185.290,0.089,0.094,8006000.000
-8454892001.117,149551005884.364,-29737.318,-1166.805,467227.941,279279.757,0.089,0.094,8007000.000
-8484629319.379,149549839079.014,-29736.984,-1172.711,467317.260,279374.241,0.089,0.095,8008000.000
-8514366303.755,149548666368.209,-29736.649,-1178.616,467406.579,279468.743,0.089,0.095,8009000.000
-8544102953.076,149547487752.057,-29736.313,-1184.521,467495.896,279563.263,0.089,0.095,8010000.000
-8573839266.171,149546303230.664,-29735.976,-1190.427,467585.213,279657.801,0.089,0.095,8011000.000
-8603575241.868,149545112804.139,-29735.637,-1196.332,467674.529,279752.356,0.089,0.095,8012000.000
-8633310878.997,149543916472.589,-29735.297,-1202.236,467763.843,279846.929,0.089,0.095,8013000.000
-8663046176.387,149542714236.123,-29734.956,-1208.141,467853.157,279941.520,0.089,0.095,8014000.000
-8692781132.868,149541506094.848,-29734.614,-1214.046,467942.469,280036.128,0.089,0.095,8015000.000
-8722515747.270,149540292048.873,-29734.271,-1219.951,468031.781,280130.754,0.089,0.095,8016000.000
-8752250018.421,149539072098.308,-29733.927,-1225.855,468121.091,280225.398,0.089,0.095,8017000.000
-8781983945.151,149537846243.260,-29733.581,-1231.759,468210.401,280320.060,0.089,0.095,8018000.000
-8811717526.290,149536614483.840,-29733.234,-1237.664,468299.709,280414.739,0.089,0.095,8019000.000
-8841450760.667,149535376820.156,-29732.886,-1243.568,468389.017,280509.436,0.089,0.095,8020000.000
-8871183647.112,149534133252.319,-29732.537,-1249.472,468478.323,280604.151,0.089,0.095,8021000.000
-8900916184.454,149532883780.438,-29732.187,-1255.376,468567.628,280698.884,0.089,0.095,8022000.000
-8930648371.524,149531628404.624,-29731.836,-1261.280,468656.932,280793.634,0.089,0.095,8023000.000
-8960380207.151,149530367124.987,-29731.483,-1267.183,468746.236,280888.402,0.089,0.095,8024000.000
-8990111690.164,149529099941.637,-29731.129,-1273.087,468835.538,280983.188,0.089,0.095,8025000.000
-9019842819.393,149527826854.686,-29730.774,-1278.990,468924.839,281077.992,0.089,0.095,8026000.000
-9049573593.669,149526547864.245,-29730.418,-1284.894,469014.139,281172.813,0.089,0.095,8027000.000
-9079304011.822,149525262970.424,-29730.061,-1290.797,469103.438,281267.652,0.089,0.095,8028000.000
-9109034072.680,149523972173.336,-29729.702,-1296.700,469192.735,281362.509,0.089,0.095,8029000.000
-9138763775.074,149522675473.093,-29729.343,-1302.603,469282.032,281457.383,0.089,0.095,8030000.000
-9168493117.835,149521372869.805,-29728.982,-1308.506,469371.328,281552.275,0.089,0.095,8031000.000
-9198222099.791,149520064363.586,-29728.620,-1314.409,469460.622,281647.185,0.089,0.095,8032000.000
-9227950719.774,149518749954.548,-29728.257,-1320.312,469549.916,281742.113,0.089,0.095,8033000.000
-9257678976.612,149517429642.804,-29727.893,-1326.214,469639.208,281837.058,0.089,0.095,8034000.000
-9287406869.138,149516103428.466,-29727.527,-1332.117,469728.500,281932.022,0.089,0.095,8035000.000
-9317134396.180,149514771311.648,-29727.160,-1338.019,469817.790,282027.002,0.089,0.095,8036000.000
-9346861556.568,149513433292.463,-29726.793,-1343.921,469907.079,282122.001,0.089,0.095,8037000.000
-9376588349.134,149512089371.026,-29726.424,-1349.824,469996.367,282217.017,0.089,0.095,8038000.000
-9406314772.707,149510739547.449,-29726.053,-1355.726,470085.654,282312.051,0.089,0.095,8039000.000
-9436040826.118,149509383821.846,-29725.682,-1361.628,470174.940,282407.103,0.089,0.095,8040000.000
-9465766508.196,149508022194.333,-29725.310,-1367.529,470264.224,282502.173,0.089,0.095,8041000.000
-9495491817.774,149506654665.024,-29724.936,-1373.431,470353.508,282597.260,0.089,0.095,8042000.000
-9525216753.680,149505281234.033,-29724.561,-1379.333,470442.790,282692.365,0.089,0.095,8043000.000
-9554941314.746,149503901901.475,-29724.185,-1385.234,470532.072,282787.487,0.089,0.095,8044000.000
-9584665499.801,149502516667.467,-29723.808,-1391.135,470621.352,282882.628,0.089,0.095,8045000.000
-9614389307.678,149501125532.122,-29723.430,-1397.037,470710.631,282977.786,0.089,0.095,8046000.000
-9644112737.205,149499728495.558,-29723.050,-1402.938,470799.909,283072.962,0.089,0.095,8047000.000
-9673835787.214,149498325557.889,-29722.669,-1408.839,470889.186,283168.155,0.089,0.095,8048000.000
-9703558456.536,149496916719.232,-29722.287,-1414.740,470978.461,283263.367,0.089,0.095,8049000.000
-9733280744.001,149495501979.704,-29721.904,-1420.640,471067.736,283358.596,0.089,0.095,8050000.000
-9763002648.439,149494081339.421,-29721.520,-1426.541,471157.009,283453.842,0.089,0.095,8051000.000
-9792724168.683,149492654798.499,-29721.135,-1432.441,471246.281,283549.107,0.089,0.095,8052000.000
-9822445303.562,149491222357.057,-29720.748,-1438.342,471335.552,283644.389,0.089,0.095,8053000.000
-9852166051.908,149489784015.211,-29720.361,-1444.242,471424.822,283739.689,0.089,0.095,8054000.000
-9881886412.551,149488339773.079,-29719.972,-1450.142,471514.091,283835.007,0.089,0.095,8055000.000
-9911606384.323,149486889630.778,-29719.582,-1456.042,471603.358,283930.342,0.089,0.095,8056000.000
-9941325966.054,149485433588.427,-29719.191,-1461.942,471692.625,284025.695,0.089,0.095,8057000.000
-9971045156.576,149483971646.144,-29718.798,-1467.842,471781.890,284121.066,0.089,0.095,8058000.000
-10000763954.719,149482503804.048,-29718.405,-1473.742,471871.154,284216.454,0.089,0.095,8059000.000
-10030482359.315,149481030062.256,-29718.010,-1479.641,471960.417,284311.861,0.089,0.095,8060000.000
-10060200369.194,149479550420.889,-29717.614,-1485.541,472049.678,284407.285,0.089,0.095,8061000.000
-10089917983.189,149478064880.064,-29717.217,-1491.440,472138.939,284502.726,0.089,0.095,8062000.000
-10119635200.129,149476573439.902,-29716.819,-1497.339,472228.198,284598.186,0.089,0.095,8063000.000
-10149352018.848,149475076100.523,-29716.419,-1503.238,472317.456,284693.663,0.089,0.095,8064000.000
-10179068438.175,149473572862.045,-29716.019,-1509.137,472406.713,284789.158,0.089,0.096,8065000.000
-10208784456.942,149472063724.590,-29715.617,-1515.036,472495.969,284884.670,0.089,0.096,8066000.000
-10238500073.982,149470548688.276,-29715.214,-1520.935,472585.223,284980.201,0.089,0.096,8067000.000
-10268215288.124,149469027753.226,-29714.810,-1526.834,472674.476,285075.749,0.089,0.096,8068000.000
-10297930098.200,149467500919.560,-29714.405,-1532.732,472763.728,285171.314,0.089,0.096,8069000.000
-10327644503.043,149465968187.398,-29713.998,-1538.631,472852.979,285266.898,0.089,0.096,8070000.000
-10357358501.483,149464429556.862,-29713.591,-1544.529,472942.229,285362.499,0.089,0.096,8071000.000
-10387072092.353,149462885028.074,-29713.182,-1550.427,473031.477,285458.118,0.089,0.096,8072000.000
-10416785274.483,149461334601.155,-29712.772,-1556.325,473120.724,285553.754,0.089,0.096,8073000.000
-10446498046.706,149459778276.227,-29712.361,-1562.223,473209.970,285649.409,0.089,0.096,8074000.000
-10476210407.854,149458216053.412,-29711.949,-1568.121,473299.215,285745.081,0.089,0.096,8075000.000
-10505922356.757,149456647932.833,-29711.535,-1574.018,473388.458,285840.770,0.089,0.096,8076000.000
-10535633892.248,149455073914.612,-29711.121,-1579.916,473477.701,285936.478,0.089,0.096,8077000.000
-10565345013.159,149453493998.872,-29710.705,-1585.813,473566.942,286032.203,0.089,0.096,8078000.000
-10595055718.321,149451908185.736,-29710.288,-1591.710,473656.181,286127.946,0.089,0.096,8079000.000
-10624766006.567,149450316475.327,-29709.870,-1597.608,473745.420,286223.706,0.089,0.096,8080000.000
-10654475876.728,149448718867.770,-29709.451,-1603.505,473834.657,286319.485,0.089,0.096,8081000.000
-10684185327.637,149447115363.187,-29709.030,-1609.401,473923.893,286415.281,0.089,0.096,8082000.000
-10713894358.125,149445505961.702,-29708.609,-1615.298,474013.127,286511.094,0.089,0.096,8083000.000
-10743602967.025,149443890663.441,-29708.186,-1621.195,474102.361,286606.926,0.089,0.096,8084000.000
-10773311153.168,149442269468.527,-29707.762,-1627.091,474191.593,286702.775,0.089,0.096,8085000.000
-10803018915.387,149440642377.086,-29707.337,-1632.988,474280.824,286798.642,0.089,0.096,8086000.000
-10832726252.515,149439009389.241,-29706.911,-1638.884,474370.053,286894.526,0.089,0.096,8087000.000
-10862433163.382,149437370505.118,-29706.483,-1644.780,474459.282,286990.429,0.089,0.096,8088000.000
-10892139646.823,149435725724.843,-29706.055,-1650.676,474548.509,287086.348,0.089,0.096,8089000.000
-10921845701.668,149434075048.541,-29705.625,-1656.572,474637.734,287182.286,0.089,0.096,8090000.000
-10951551326.750,149432418476.337,-29705.194,-1662.468,474726.959,287278.242,0.089,0.096,8091000.000
-10981256520.903,149430756008.359,-29704.762,-1668.364,474816.182,287374.215,0.089,0.096,8092000.000
-11010961282.957,149429087644.732,-29704.329,-1674.259,474905.404,287470.205,0.089,0.096,8093000.000
-11040665611.746,149427413385.583,-29703.894,-1680.155,474994.624,287566.214,0.089,0.096,8094000.000
-11070369506.103,149425733231.038,-29703.459,-1686.050,475083.844,287662.240,0.089,0.096,8095000.000
-11100072964.859,149424047181.225,-29703.022,-1691.945,475173.062,287758.284,0.089,0.096,8096000.000
-11129775986.847,149422355236.271,-29702.584,-1697.840,475262.278,287854.346,0.089,0.096,8097000.000
-11159478570.901,149420657396.303,-29702.145,-1703.735,475351.494,287950.425,0.089,0.096,8098000.000
-11189180715.852,149418953661.449,-29701.705,-1709.630,475440.708,288046.522,0.089,0.096,8099000.000
-11218882420.534,149417244031.836,-29701.263,-1715.524,475529.920,288142.637,0.089,0.096,8100000.000
-11248583683.779,149415528507.593,-29700.821,-1721.419,475619.132,288238.769,0.089,0.096,8101000.000
-11278284504.420,149413807088.849,-29700.377,-1727.313,475708.342,288334.920,0.089,0.096,8102000.000
-11307984881.291,149412079775.731,-29699.932,-1733.207,475797.550,288431.087,0.089,0.096,8103000.000
-11337684813.223,149410346568.369,-29699.486,-1739.101,475886.758,288527.273,0.089,0.096,8104000.000
-11367384299.050,149408607466.892,-29699.039,-1744.995,475975.964,288623.476,0.089,0.096,8105000.000
-11397083337.604,149406862471.428,-29698.590,-1750.889,476065.168,288719.697,0.089,0.096,8106000.000
-11426781927.720,149405111582.108,-29698.141,-1756.783,476154.372,288815.936,0.089,0.096,8107000.000
-11456480068.230,149403354799.062,-29697.690,-1762.677,476243.574,288912.192,0.089,0.096,8108000.000
-11486177757.966,149401592122.418,-29697.238,-1768.570,476332.774,289008.466,0.089,0.096,8109000.000
-11515874995.763,149399823552.308,-29696.785,-1774.463,476421.973,289104.758,0.089,0.096,8110000.000
-11545571780.453,149398049088.861,-29696.330,-1780.357,476511.171,289201.068,0.089,0.096,8111000.000
-11575268110.870,149396268732.209,-29695.875,-1786.250,476600.368,289297.395,0.089,0.096,8112000.000
-11604963985.847,149394482482.483,-29695.418,-1792.143,476689.563,289393.740,0.089,0.096,8113000.000
-11634659404.217,149392690339.813,-29694.961,-1798.035,476778.757,289490.102,0.089,0.096,8114000.000
-11664354364.814,149390892304.330,-29694.502,-1803.928,476867.949,289586.483,0.089,0.096,8115000.000
-11694048866.471,149389088376.167,-29694.042,-1809.821,476957.140,289682.881,0.089,0.096,8116000.000
-11723742908.021,149387278555.455,-29693.580,-1815.713,477046.330,289779.296,0.089,0.096,8117000.000
-11753436488.299,149385462842.327,-29693.118,-1821.605,477135.518,289875.730,0.089,0.096,8118000.000
-11783129606.136,149383641236.913,-29692.654,-1827.498,477224.705,289972.181,0.089,0.096,8119000.000
-11812822260.368,149381813739.348,-29692.189,-1833.390,477313.890,290068.650,0.089,0.096,8120000.000
-11842514449.828,149379980349.763,-29691.724,-1839.281,477403.074,290165.136,0.089,0.097,8121000.000
-11872206173.349,149378141068.292,-29691.256,-1845.173,477492.257,290261.640,0.089,0.097,8122000.000
-11901897429.765,149376295895.068,-29690.788,-1851.065,477581.438,290358.162,0.089,0.097,8123000.000
-11931588217.910,149374444830.224,-29690.319,-1856.956,477670.618,290454.702,0.089,0.097,8124000.000
-11961278536.618,149372587873.893,-29689.848,-1862.848,477759.797,290551.259,0.089,0.097,8125000.000
-11990968384.722,149370725026.211,-29689.376,-1868.739,477848.974,290647.834,0.089,0.097,8126000.000
-12020657761.056,149368856287.310,-29688.903,-1874.630,477938.149,290744.427,0.089,0.097,8127000.000
-12050346664.455,149366981657.325,-29688.429,-1880.521,478027.324,290841.037,0.089,0.097,8128000.000
-12080035093.752,149365101136.391,-29687.954,-1886.412,478116.496,290937.665,0.089,0.097,8129000.000
-12109723047.781,149363214724.643,-29687.478,-1892.302,478205.668,291034.311,0.089,0.097,8130000.000
-12139410525.377,149361322422.214,-29687.000,-1898.193,478294.838,291130.974,0.089,0.097,8131000.000
-12169097525.373,149359424229.242,-29686.521,-1904.083,478384.006,291227.656,0.089,0.097,8132000.000
-12198784046.603,149357520145.861,-29686.041,-1909.974,478473.173,291324.354,0.089,0.097,8133000.000
-12228470087.902,149355610172.206,-29685.560,-1915.864,478562.339,291421.071,0.089,0.097,8134000.000
-12258155648.104,149353694308.414,-29685.078,-1921.754,478651.503,291517.805,0.089,0.097,8135000.000
-12287840726.043,149351772554.622,-29684.595,-1927.644,478740.666,291614.557,0.089,0.097,8136000.000
-12317525320.554,149349844910.964,-29684.110,-1933.533,478829.827,291711.327,0.089,0.097,8137000.000
-12347209430.470,149347911377.579,-29683.624,-1939.423,478918.987,291808.114,0.089,0.097,8138000.000
-12376893054.626,149345971954.602,-29683.137,-1945.312,479008.145,291904.919,0.089,0.097,8139000.000
-12406576191.858,149344026642.172,-29682.649,-1951.202,479097.302,292001.741,0.089,0.097,8140000.000
-12436258840.998,149342075440.424,-29682.160,-1957.091,479186.458,292098.582,0.089,0.097,8141000.000
-12465941000.882,149340118349.497,-29681.669,-1962.980,479275.612,292195.440,0.089,0.097,8142000.000
-12495622670.344,149338155369.529,-29681.178,-1968.869,479364.764,292292.316,0.089,0.097,8143000.000
-12525303848.219,149336186500.657,-29680.685,-1974.758,479453.915,292389.209,0.089,0.097,8144000.000
-12554984533.341,149334211743.020,-29680.191,-1980.646,479543.065,292486.120,0.089,0.097,8145000.000
-12584664724.546,149332231096.755,-29679.696,-1986.535,479632.213,292583.049,0.089,0.097,8146000.000
-12614344420.667,149330244562.003,-29679.200,-1992.423,479721.359,292679.995,0.089,0.097,8147000.000
-12644023620.540,149328252138.901,-29678.702,-1998.311,479810.504,292776.960,0.089,0.097,8148000.000
-12673702323.000,149326253827.590,-29678.204,-2004.199,479899.648,292873.941,0.089,0.097,8149000.000
-12703380526.881,149324249628.207,-29677.704,-2010.087,479988.790,292970.941,0.089,0.097,8150000.000
-12733058231.018,149322239540.893,-29677.203,-2015.975,480077.930,293067.958,0.089,0.097,8151000.000
-12762735434.246,149320223565.788,-29676.701,-2021.863,480167.070,293164.993,0.089,0.097,8152000.000
-12792412135.401,149318201703.032,-29676.198,-2027.750,480256.207,293262.046,0.089,0.097,8153000.000
-12822088333.317,149316173952.764,-29675.694,-2033.638,480345.343,293359.116,0.089,0.097,8154000.000
-12851764026.829,149314140315.126,-29675.188,-2039.525,480434.478,293456.204,0.089,0.097,8155000.000
-12881439214.773,149312100790.258,-29674.681,-2045.412,480523.611,293553.310,0.089,0.097,8156000.000
-12911113895.983,149310055378.301,-29674.173,-2051.299,480612.742,293650.433,0.089,0.097,8157000.000
-12940788069.296,149308004079.397,-29673.664,-2057.186,480701.872,293747.574,0.089,0.097,8158000.000
-12970461733.545,149305946893.687,-29673.154,-2063.072,480791.001,293844.733,0.089,0.097,8159000.000
-13000134887.567,149303883821.311,-29672.643,-2068.959,480880.128,293941.909,0.089,0.097,8160000.000
-13029807530.197,149301814862.414,-29672.130,-2074.845,480969.253,294039.103,0.089,0.097,8161000.000
